Date,b30,b30ret,b1,b1ret,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditypct,commoditylog_std,VIXpct,VIXstd,log_VIX,log_return_VIX,log_commodity,log_return_commodity,yield_diff,SP500pct
12/8/2019,2.284,0.037,1.557,0.03,1.824,-0.0103,0.107464154,1.6565,-0.0066,0.106012787,1.564,0.0269,0.068540013,0.0126,0.868348491,-0.072687225,1.140121339,2.536074936,0.009546612,6.05924445,-0.01217457,0.26,0.007
12/1/2019,2.203,-0.007,1.519,-0.08,1.843,0.0391,0.106995379,1.6675,0.0267,0.10324634,1.523,-0.0403,0.083406901,0.0331,0.831592656,0.079239303,1.694493276,2.611539301,0.075464364,6.046752365,-0.012492085,0.32,0.002
11/24/2019,2.219,-0.039,1.652,0.04,1.774,0.0019,0.107194994,1.6242,0.0001,0.102530224,1.587,-0.0013,0.117598611,-0.0233,0.834060055,0.022690438,2.074055599,2.535282857,-0.076256444,6.014182773,-0.032569592,0.187,0.01
11/17/2019,2.308,-0.049,1.588,-0.01,1.771,-0.0356,0.117530563,1.624,-0.0178,0.116174251,1.589,0.0127,0.145130171,-0.0037,0.853341867,0.02406639,2.07737975,2.512846018,-0.022436839,6.037713151,0.023530378,0.182,-0.003
11/10/2019,2.427,0.107,1.598,0.02,1.836,-0.0561,0.129994231,1.6534,-0.0555,0.125038052,1.569,0.0097,0.156942452,0.0033,0.831474401,-0.001657001,1.992373226,2.48906466,-0.023781359,6.041440674,0.003727523,0.267,0.009
11/3/2019,2.193,-0.042,1.56,-0.02,1.945,0.135,0.126203055,1.7506,0.1337,0.120330739,1.554,0.0137,0.157935606,0.0054,0.85600164,-0.018699187,1.848224663,2.490723035,0.001658375,6.038143675,-0.003296999,0.391,0.009
10/27/2019,2.289,0.018,1.593,-0.09,1.714,-0.0476,0.135033165,1.5441,-0.0503,0.126529567,1.533,-0.0842,0.137877562,0.0016,0.89262547,-0.027667984,2.105526053,2.509599262,0.018876227,6.032802968,-0.005340707,0.181,0.015
10/20/2019,2.249,0.024,1.746,-0.01,1.799,0.0262,0.130964329,1.6258,0.0383,0.124892692,1.674,0.0018,0.126389214,0.0234,0.870301848,-0.112280702,2.296046299,2.537657215,0.028057953,6.0312267,-0.001576268,0.125,0.012
10/13/2019,2.197,0.091,1.756,0,1.754,0.0112,0.130184314,1.5659,0.0065,0.125677729,1.671,-0.0065,0.116785463,-0.0067,0.871259276,-0.085365854,2.090853426,2.656756907,0.119099692,6.008070895,-0.023155805,0.083,0.005
10/6/2019,2.014,-0.055,1.764,0,1.734,0.1342,0.142262238,1.5558,0.1536,0.134411252,1.682,-0.0164,0.104956075,0.0249,0.862490231,-0.085680805,1.963836674,2.74598804,0.089231134,6.014743234,0.006672338,0.052,0.006
9/29/2019,2.131,-0.013,1.764,-0.1,1.529,-0.0937,0.18521771,1.3487,-0.1383,0.156982062,1.71,-0.0484,0.091379307,-0.0247,0.921962535,-0.010452846,1.914342409,2.83556358,0.08957554,5.990135414,-0.02460782,-0.181,-0.003
9/22/2019,2.159,-0.091,1.95,-0.01,1.687,-0.02,0.214221173,1.5652,-0.0219,0.175523305,1.797,-0.0592,0.074935602,-0.0187,0.953874884,0.124020822,2.476907591,2.846071441,0.010507861,6.015181318,0.025045904,-0.11,-0.01
9/15/2019,2.375,0.173,1.963,-0.01,1.722,-0.0945,0.244101436,1.6002,-0.0895,0.196418501,1.91,-0.026,0.084270464,0.0336,1.098285748,0.114992722,2.557664127,2.729159164,-0.116912277,6.034077098,0.01889578,-0.188,-0.005
9/8/2019,2.025,0.031,1.98,-0.03,1.901,0.2185,0.254754871,1.7574,0.2279,0.204119695,1.961,-0.0015,0.10312048,-0.0016,1.126167237,-0.084,2.841713921,2.620311287,-0.108847878,6.000993502,-0.033083596,-0.06,0.01
9/1/2019,1.963,-0.032,2.049,-0.02,1.56,0.0405,0.246339896,1.4312,0.0286,0.195670949,1.964,-0.0116,0.100853524,0.0187,1.153141165,-0.209694415,2.88687763,2.708050201,0.087738914,6.002566195,0.001572693,-0.404,0.018
8/25/2019,2.027,-0.008,2.093,0,1.499,-0.0222,0.220397142,1.3914,-0.0161,0.174330588,1.987,0.0117,0.09924851,0.0094,1.135430294,-0.04479119,2.883852402,2.943385793,0.235335592,5.984082618,-0.018483578,-0.488,0.028
8/18/2019,2.044,-0.095,2.093,0.02,1.533,-0.0185,0.182951846,1.4141,-0.0065,0.145543091,1.964,0.0497,0.09819346,-0.0064,1.080498569,0.075798705,2.692243222,2.989211107,0.045825314,5.97471658,-0.009366038,-0.431,-0.014
8/11/2019,2.259,-0.049,2.059,-0.01,1.562,-0.1045,0.120918889,1.4234,-0.0987,0.094740462,1.871,-0.0654,0.080195941,-0.0096,1.021866491,0.027824153,2.251431218,2.91614774,-0.073063367,5.981121492,0.006404912,-0.309,-0.01
8/4/2019,2.376,-0.085,2.077,-0.02,1.745,-0.0535,0.081785899,1.5792,-0.0495,0.068959464,2.002,-0.03,0.094481097,-0.0195,0.973294066,0.020442815,1.991809804,2.888703645,-0.027444095,5.990789569,0.009668078,-0.257,-0.005
7/28/2019,2.596,0.006,2.118,-0.01,1.843,-0.1111,0.087500159,1.6615,-0.1036,0.098346837,2.064,-0.0255,0.104458445,-0.0217,0.971782249,0.448190872,2.124095502,2.868466979,-0.020236666,6.010446495,0.019656925,-0.221,-0.031
7/21/2019,2.581,-0.025,2.144,0.01,2.074,0.0082,0.126868436,1.8535,0.0205,0.138302455,2.118,0.0252,0.117936706,0.0019,1.082758534,-0.158477509,1.95615807,2.498151877,-0.370315103,6.0323399,0.021893406,-0.044,0.017
7/14/2019,2.648,0.041,2.123,-0.02,2.057,-0.0315,0.163143427,1.8163,-0.0292,0.176743191,2.066,-0.0395,0.121025479,-0.0431,1.100606303,0.166263115,1.721981774,2.670694415,0.172542538,6.030485,-0.0018549,-0.009,-0.012
7/7/2019,2.544,0.004,2.161,-0.04,2.124,0.0415,0.196897717,1.8709,0.0182,0.211147725,2.151,-0.0302,0.126185269,0.0291,1.126209806,-0.067018072,1.711227075,2.516889696,-0.153804719,6.074500616,0.044015617,-0.027,0.008
6/30/2019,2.533,-0.02,2.258,0.03,2.039,0.016,0.205515098,1.8374,0.0393,0.222984873,2.218,0.0562,0.130750823,-0.0071,1.176335284,-0.119363395,1.620857215,2.586259144,0.069369448,6.045813045,-0.028687572,-0.179,0.017
6/23/2019,2.586,-0.001,2.182,0.01,2.007,-0.0254,0.204661238,1.768,-0.0162,0.223992155,2.1,-0.0047,0.113719391,0.01,1.229041992,-0.020779221,1.710540944,2.713369363,0.127110219,6.052931402,0.007118358,-0.093,-0.003
6/16/2019,2.588,0.005,2.161,-0.03,2.059,-0.0119,0.196681949,1.7972,-0.0211,0.213007299,2.11,-0.033,0.084409057,0.0349,1.262135706,0.007853403,2.011765458,2.734367509,0.020998147,6.043004499,-0.009926904,-0.051,0.022
6/9/2019,2.575,0.002,2.228,-0.04,2.084,0,0.173367817,1.8359,-0.0083,0.185427039,2.182,-0.0405,0.053770707,-0.0005,1.220701958,-0.06257663,2.23332417,2.726544784,-0.007822726,6.008715392,-0.034289107,-0.098,0.005
6/2/2019,2.571,-0.066,2.32,-0.02,2.084,-0.0229,0.131875741,1.8513,-0.0337,0.139022013,2.274,-0.034,0.032515979,-0.0015,1.125904179,-0.128808131,2.306891876,2.791165046,0.064620263,6.009226122,0.00051073,-0.19,0.044
5/26/2019,2.752,-0.026,2.363,0,2.133,-0.082,0.077599041,1.9159,-0.0972,0.080972671,2.354,0,0.030141149,-0.0453,0.919548494,0.180441577,2.231239931,2.929058087,0.13789304,6.010688085,0.001461963,-0.221,-0.026
5/19/2019,2.825,-0.023,2.373,-0.01,2.324,-0.0288,0.067652379,2.1222,-0.0248,0.070627915,2.354,-0.0163,0.020982532,-0.0358,0.872029433,-0.006892231,1.811053836,2.7631695,-0.165888587,6.057082329,0.046394244,-0.03,-0.012
5/12/2019,2.89,-0.011,2.401,-0.01,2.393,-0.0323,0.069362894,2.1762,-0.0406,0.067491834,2.393,-0.0148,0.017859016,0.0199,0.984547303,-0.004987593,1.725678435,2.770085592,0.006916092,6.093572479,0.036490149,0,-0.008
5/5/2019,2.922,-0.001,2.432,0,2.473,-0.0229,0.100367381,2.2683,-0.0251,0.097342397,2.429,-0.0008,0.017716596,-0.0147,1.047629412,0.246309324,1.738618864,2.775085665,0.005000073,6.073821882,-0.019750597,0.044,-0.022
4/28/2019,2.924,-0.012,2.437,0,2.53,0.0122,0.105494023,2.3268,0.0161,0.103391036,2.431,0.0033,0.018123036,-0.0101,1.057816313,0.010997643,1.544606564,2.554899022,-0.220186643,6.088662943,0.014841061,0.099,0.002
4/21/2019,2.959,-0.005,2.434,0.01,2.5,-0.0233,0.107868284,2.2899,-0.0335,0.106217452,2.423,-0.0025,0.017796379,-0.0122,1.069415324,0.052936311,1.527803255,2.543961413,-0.010937609,6.098834892,0.010171949,0.077,0.012
4/14/2019,2.974,0.024,2.413,0,2.56,-0.0007,0.109156412,2.3692,-0.0032,0.107357037,2.429,-0.0049,0.018336666,-0.0036,1.113202066,0.006661116,1.547650747,2.492378665,-0.051582748,6.111130697,0.012295806,0.131,-0.001
4/7/2019,2.905,0.031,2.424,-0.01,2.562,0.0251,0.113204289,2.3768,0.0295,0.112178685,2.441,0.0029,0.022488516,0.0116,1.05718489,-0.063182527,1.526791706,2.485739636,-0.006639029,6.114717705,0.003587008,0.121,0.005
3/31/2019,2.816,-0.02,2.437,-0.01,2.499,0.0383,0.118222436,2.3087,0.0324,0.120438947,2.434,0.0142,0.027509392,0.0303,0.995886613,-0.06491612,1.434591848,2.551006451,0.065266815,6.103162886,-0.011554819,0.065,0.021
3/24/2019,2.875,-0.046,2.452,-0.01,2.407,-0.0125,0.101477967,2.2363,-0.0018,0.110543498,2.4,-0.0252,0.027081154,-0.0001,0.974944405,-0.168082524,1.541416584,2.618125494,0.067119042,6.073333202,-0.029829684,0.007,0.012
3/17/2019,3.013,0,2.483,0.01,2.437,-0.0592,0.064642263,2.2403,-0.0653,0.073448365,2.462,0.0041,0.024390572,0.0039,0.98429816,0.279503106,1.685485512,2.802147524,0.184022031,6.073444915,0.000111713,-0.025,-0.008
3/10/2019,3.013,-0.037,2.465,0.01,2.591,-0.0151,0.056058402,2.3968,-0.0145,0.063028848,2.452,-0.0008,0.022555857,0.0252,1.088301588,-0.197507738,1.877613405,2.555675721,-0.246471804,6.069524752,-0.003920162,0.139,0.029
3/3/2019,3.128,0.037,2.45,0,2.63,-0.0465,0.051584343,2.432,-0.0504,0.056573669,2.454,0.0078,0.022149994,0.0012,1.221651668,0.182756006,2.361517461,2.775708787,0.220033067,6.04462491,-0.024899843,0.176,-0.022
2/24/2019,3.017,0.007,2.452,0.01,2.759,0.0395,0.055759802,2.5612,0.0365,0.065844447,2.435,-0.0061,0.022357947,-0.0189,1.257198096,0.004441155,4.42004973,2.607861474,-0.167847313,6.043463605,-0.001161305,0.324,0.004
2/17/2019,2.994,0.006,2.425,0,2.654,-0.0041,0.07851433,2.471,-0.0089,0.086546648,2.45,0.0095,0.018166208,0.0143,1.199295508,-0.093896714,5.632167381,2.603430152,-0.004431322,6.062496239,0.019032634,0.204,0.006
2/10/2019,2.976,-0.016,2.425,0,2.664,0.0116,0.084287141,2.4931,0.0199,0.092962337,2.427,0.0021,0.016837788,0.038,1.172339896,-0.051526718,5.270027022,2.702032129,0.098601977,6.048310509,-0.014185729,0.237,0.025
2/3/2019,3.025,-0.013,2.428,0.01,2.634,-0.0187,0.104047852,2.4445,-0.0235,0.106522728,2.422,0.0109,0.019624531,-0.0131,1.170497048,-0.026022244,4.998135949,2.754933787,0.052901658,6.010999737,-0.037310773,0.212,0.001
1/27/2019,3.066,-0.011,2.41,0.01,2.684,-0.0269,0.125783765,2.5033,-0.0363,0.124120856,2.396,0.0055,0.019728434,0.0088,1.152824381,-0.073478817,4.772668921,2.781300601,0.026366814,6.024180012,0.013180276,0.288,0.016
1/20/2019,3.101,0.022,2.384,0,2.759,-0.0105,0.144807305,2.5975,-0.0104,0.140379179,2.383,-0.0087,0.023697398,-0.0085,1.240224982,-0.02134826,4.425633772,2.857618971,0.076318371,6.015402485,-0.008777528,0.376,-0.002
1/13/2019,3.033,0.018,2.392,-0.01,2.788,0.0329,0.176591305,2.6248,0.0387,0.177106462,2.404,-0.0083,0.026588218,0.0255,1.323386835,-0.021440461,4.352267813,2.879198401,0.02157943,6.023933189,0.008530705,0.384,0.029
1/6/2019,2.981,-0.013,2.415,0,2.699,0.0117,0.189876129,2.5271,0.0105,0.186971871,2.424,0.0041,0.03039024,0.0417,1.405713223,-0.149204778,4.399626487,2.900872048,0.021673646,5.99875044,-0.025182749,0.275,0.025
12/30/2018,3.02,-0.003,2.412,0,2.668,-0.0179,0.166556764,2.5008,-0.0211,0.162518431,2.414,0.013,0.032197308,0.0315,1.475450139,-0.245589308,4.298011252,3.062455859,0.161583811,5.957906212,-0.040844228,0.254,0.019
12/23/2018,3.03,-0.038,2.417,0,2.716,-0.0258,0.148834882,2.5547,-0.0312,0.147387754,2.383,-0.0013,0.037461684,-0.014,1.485679208,-0.058784488,4.348169799,3.344274234,0.281818375,5.926879892,-0.031026321,0.333,0.029
12/16/2018,3.15,0.001,2.415,0.02,2.788,-0.0368,0.126222071,2.6369,-0.0355,0.129232667,2.386,-0.0157,0.046679641,-0.0635,1.472769377,0.392048192,3.811878778,3.404857376,0.060583141,5.941005904,0.014126013,0.402,-0.071
12/9/2018,3.147,-0.045,2.369,0.01,2.895,0.0131,0.119119408,2.734,0.0123,0.123009739,2.424,0.0117,0.056590537,-0.0243,1.507718943,-0.068876496,2.273151402,3.074081194,-0.330776182,6.006565699,0.065559794,0.471,-0.013
12/2/2018,3.294,-0.004,2.336,0.01,2.858,-0.0453,0.084579745,2.7009,-0.0431,0.089574369,2.396,0.014,0.065567692,0.0238,1.51092351,0.28555617,2.840338111,3.145444547,0.071363353,6.031193304,0.024627606,0.462,-0.046
11/25/2018,3.306,-0.004,2.307,0.04,2.993,-0.0174,0.074488552,2.8226,-0.0175,0.074568108,2.363,-0.0171,0.076061452,0.0073,1.451022852,-0.160315985,3.456140924,2.894253105,-0.251191442,6.00763239,-0.023560914,0.63,0.049
11/18/2018,3.318,-0.021,2.221,0.02,3.046,-0.006,0.0814879,2.873,-0.003,0.070042102,2.404,0.0208,0.077026979,-0.0667,1.300198059,0.186328621,4.111997058,3.068982735,0.174729631,6.000314768,-0.007317622,0.642,-0.038
11/11/2018,3.388,-0.022,2.185,-0.01,3.065,-0.038,0.099889328,2.8816,-0.0523,0.081788614,2.355,0,0.080622302,-0.0186,1.209829805,0.044930758,4.30742027,2.89811939,-0.170863346,6.069295811,0.068981043,0.71,-0.016
11/4/2018,3.462,0.045,2.196,0,3.186,-0.0106,0.124316844,3.0405,-0.0004,0.107345956,2.355,0.012,0.082249012,-0.0222,1.103898526,-0.110199846,4.343679775,2.854168767,-0.043950623,6.088025308,0.018729497,0.831,0.021
10/28/2018,3.312,-0.02,2.188,0.01,3.22,0.0463,0.139876295,3.0416,0.0457,0.123445656,2.327,0,0.082107247,-0.0375,1.0302957,-0.192466887,4.506945047,2.970927155,0.116758388,6.110442202,0.022416894,0.893,0.024
10/21/2018,3.379,0.012,2.163,-0.01,3.077,-0.037,0.149755393,2.9088,-0.0457,0.134774919,2.327,0.0078,0.081799212,-0.014,1.104919323,0.214680805,4.544607793,3.184698373,0.213771218,6.148639221,0.038197019,0.75,-0.039
10/14/2018,3.338,-0.02,2.18,0.02,3.196,0.0091,0.142296248,3.048,0.0087,0.130912848,2.309,0.0167,0.074202725,-0.0124,1.126714495,-0.066635386,3.457539512,2.990217043,-0.19448133,6.162729159,0.014089937,0.887,0
10/7/2018,3.405,0.062,2.132,-0.01,3.167,-0.0204,0.127756887,3.0217,-0.0166,0.11959914,2.271,0.0244,0.070721362,-0.0276,1.11624344,0.43792166,2.883080815,3.059176399,0.068959357,6.175164528,0.01243537,0.896,-0.041
9/30/2018,3.208,0.002,2.155,0.02,3.233,0.0548,0.087132657,3.0727,0.04,0.089605521,2.217,0.0082,0.071232093,0.0165,0.972653455,0.222772277,1.193270017,2.69597762,-0.363198779,6.203164671,0.028000143,1.016,-0.01
9/23/2018,3.203,0.022,2.112,0.04,3.065,-0.0005,0.075619589,2.9546,0.0009,0.078121789,2.199,0.012,0.06938948,0.0263,0.788533487,0.037671233,0.967069456,2.494856981,-0.201120639,6.186783356,-0.016381316,0.866,-0.005
9/16/2018,3.133,0.011,2.036,0.01,3.066,0.0223,0.061204212,2.9519,0.0161,0.06161731,2.173,0.0093,0.066279291,0.0204,0.676663569,-0.032311516,0.953886203,2.457877977,-0.036979003,6.160865913,-0.025917443,0.893,0.009
9/9/2018,3.101,0.027,2.01,0.02,3,0.0207,0.053498079,2.905,0.0304,0.04670063,2.153,0.0075,0.062944508,0.0073,0.887594422,-0.188844086,0.907566343,2.490723035,0.032845058,6.140697153,-0.02016876,0.847,0.012
9/2/2018,3.019,0.02,1.969,0.02,2.939,0.0274,0.049607459,2.8194,0.0297,0.04267889,2.137,0.0157,0.060183423,-0.0163,1.033550603,0.157076205,0.895388804,2.700018029,0.209294994,6.133465069,-0.007232084,0.802,-0.01
8/26/2018,2.961,-0.019,1.934,0,2.86,0.0167,0.049845985,2.7382,0.0083,0.042369513,2.104,0.0048,0.057195668,0.0106,1.038197014,0.072560467,1.221072388,2.554121719,-0.145896311,6.149937515,0.016472446,0.756,0.009
8/19/2018,3.018,-0.005,1.939,0,2.813,-0.0177,0.046280425,2.7156,-0.01,0.041283728,2.094,0.025,0.046940151,0.0269,1.03836696,-0.051424051,1.244651223,2.484072969,-0.07004875,6.139434235,-0.01050328,0.719,0.009
8/12/2018,3.032,-0.019,1.934,0.01,2.864,-0.0032,0.049155648,2.743,-0.0013,0.040789488,2.043,-0.001,0.042759794,-0.0143,1.001633841,-0.039513678,1.245621665,2.536866389,0.05279342,6.11286791,-0.026566325,0.821,0.006
8/5/2018,3.089,0.001,1.909,0.01,2.873,-0.0262,0.048532234,2.7465,-0.0241,0.040782916,2.045,0.0189,0.034855416,-0.0086,0.984321439,0.130584192,1.271571207,2.577181926,0.040315537,6.12725841,0.014390499,0.828,-0.003
7/29/2018,3.085,0.018,1.891,0,2.951,-0.0025,0.04649301,2.8142,-0.0112,0.037814943,2.007,0.0075,0.032231972,-0.0054,0.991284654,-0.106676899,1.278603405,2.454447442,-0.122734484,6.135878695,0.008620285,0.944,0.008
7/22/2018,3.031,0.034,1.886,0.02,2.958,0.0217,0.06781052,2.8462,0.0296,0.048537752,1.992,0.0066,0.028542366,0.0155,1.027969732,0.013219285,1.177834171,2.567254391,0.112806949,6.141299929,0.005421235,0.966,0.006
7/15/2018,2.933,0.001,1.845,-0.02,2.895,0.0234,0.070480021,2.7645,0.0139,0.053030935,1.979,0.0041,0.023590017,-0.0125,0.958750707,0.055829228,1.177521408,2.554121719,-0.013132672,6.125955885,-0.015344044,0.916,0
7/8/2018,2.931,-0.02,1.878,0.03,2.829,0.0019,0.06441023,2.7266,0.0032,0.049984193,1.971,0.0103,0.030446492,-0.0361,0.881259584,-0.089005236,1.187142227,2.499795262,-0.054326457,6.138524145,0.012568259,0.858,0.015
7/1/2018,2.99,-0.016,1.83,0.04,2.824,-0.0128,0.053871864,2.7178,-0.0079,0.044587419,1.951,0.0161,0.039324999,-0.0138,0.89257306,-0.169049099,1.214344359,2.593013391,0.093218129,6.175305574,0.036781429,0.873,0.015
6/24/2018,3.037,-0.003,1.759,-0.04,2.86,-0.012,0.046139402,2.7395,-0.0099,0.040638958,1.92,0.0026,0.04693731,0.0339,0.858889982,0.168482208,1.354968224,2.778197961,0.18518457,6.189161462,0.013855888,0.94,-0.013
6/17/2018,3.047,-0.014,1.825,0.01,2.895,-0.0094,0.058917645,2.7668,-0.0115,0.056894332,1.915,-0.0093,0.059682866,0.0169,0.87834209,0.149415693,1.522761884,2.622492313,-0.155705648,6.155816021,-0.03334544,0.98,-0.009
6/10/2018,3.091,0.013,1.812,0.02,2.922,-0.0087,0.079445929,2.7991,0.0049,0.084933117,1.933,0.0042,0.071001487,-0.0264,1.094613828,-0.016420361,1.908016845,2.483238593,-0.13925372,6.139054466,-0.016761555,0.989,0
6/3/2018,3.051,-0.013,1.774,0.02,2.948,0.0157,0.098392863,2.7855,0.0142,0.10632229,1.925,0.0079,0.076261903,-0.002,1.151779469,-0.095096582,2.850257034,2.499795262,0.01655667,6.165774513,0.026720047,1.023,0.016
5/27/2018,3.09,-0.035,1.733,0.03,2.902,-0.0099,0.102859397,2.7466,-0.0061,0.11542126,1.91,0.0069,0.075729709,-0.0103,1.177404848,0.018154312,3.025982848,2.599722324,0.099927062,6.167751055,0.001976541,0.992,0.005
5/20/2018,3.202,0.033,1.687,0.01,2.931,-0.0419,0.103433768,2.7635,-0.0431,0.117827843,1.897,-0.0011,0.06921697,-0.0144,1.213993148,-0.01490313,4.008711348,2.581730834,-0.01799149,6.178090576,0.010339522,1.034,0.003
5/13/2018,3.102,-0.007,1.665,0,3.06,0.0303,0.084787643,2.8881,0.0176,0.10277623,1.899,-0.0031,0.068457692,0.0097,1.192589363,0.060869565,3.816156015,2.596746132,0.015015297,6.192630347,0.014539771,1.161,-0.005
5/6/2018,3.123,-0.001,1.66,0,2.97,0.0061,0.077730374,2.8382,0.0183,0.090844248,1.905,0.0376,0.062314971,0.0104,1.16402166,-0.143534191,3.697150567,2.537657215,-0.059088916,6.182967781,-0.009662566,1.065,0.024
4/29/2018,3.127,-0.006,1.665,0.04,2.951,-0.0024,0.071469963,2.7871,-0.006,0.082798162,1.836,0.0127,0.061626473,0.0133,1.096392832,-0.041531473,3.343155898,2.692598097,0.154940881,6.172652128,-0.010315653,1.115,-0.002
4/22/2018,3.147,0.04,1.601,-0.03,2.959,-0.0005,0.06209813,2.8039,0.0008,0.065049004,1.813,0.0033,0.064391942,-0.0013,1.045778943,-0.087085254,3.19471895,2.735016649,0.042418553,6.159422819,-0.013229309,1.146,0
4/15/2018,3.027,0.003,1.647,0.01,2.96,0.0479,0.048086612,2.8016,0.0489,0.040284363,1.807,0.0273,0.068944744,0.0117,1.01853172,-0.030442332,3.04729045,2.82612943,0.091112781,6.16072366,0.001300841,1.153,0.005
4/8/2018,3.019,0.016,1.629,-0.03,2.825,0.0178,0.047949626,2.6709,0.0322,0.035529238,1.759,0.0227,0.087291911,0.0554,0.916814361,-0.189855747,4.393557813,2.857044754,0.030915324,6.149121501,-0.011602159,1.066,0.02
4/1/2018,2.972,-0.03,1.677,0.03,2.775,0.0126,0.072241878,2.5875,0.01,0.05582166,1.72,0.0029,0.110764064,-0.0203,0.991024695,0.076114225,4.399908551,3.067587711,0.210542957,6.095202071,-0.05391943,1.055,-0.014
3/25/2018,3.062,-0.005,1.621,-0.04,2.741,-0.0259,0.085848704,2.562,-0.0156,0.071387553,1.715,-0.0075,0.120937817,-0.0049,0.986401112,-0.1970246,5.142351398,2.994231097,-0.073356613,6.11574929,0.020547218,1.026,0.02
3/18/2018,3.077,-0.027,1.682,-0.01,2.813,-0.0109,0.120744036,2.6027,-0.0154,0.102698491,1.728,-0.0287,0.120299118,0.0237,0.979999818,0.574050696,5.639412892,3.213662298,0.219431201,6.120680862,0.004931572,1.085,-0.06
3/11/2018,3.161,0.006,1.695,0.08,2.845,-0.0176,0.154352267,2.6435,-0.0032,0.128606946,1.779,0.0621,0.105401033,0.0005,0.981632318,0.079234973,5.55369754,2.76000994,-0.453652358,6.097240901,-0.023439961,1.066,-0.012
3/4/2018,3.142,-0.004,1.563,0.05,2.896,0.0097,0.180350307,2.6519,0.0077,0.15328722,1.675,0.0189,0.100872857,0.0064,0.985895417,-0.252679939,6.014672091,2.683757509,-0.076252431,6.096717632,-0.000523269,1.221,0.035
2/25/2018,3.155,0.008,1.482,0.08,2.868,0.0007,0.182706322,2.6317,0.0045,0.157885523,1.644,0,0.100548993,-0.0221,1.048090211,0.187992723,6.198603079,2.975019232,0.291261723,6.090324555,-0.006393077,1.224,-0.02
2/18/2018,3.131,-0.011,1.37,0.02,2.866,-0.0025,0.192809319,2.62,-0.0028,0.167350233,1.644,0.0224,0.091565641,0.0179,1.138156113,-0.152620717,6.239891784,2.802754137,-0.172265095,6.112640044,0.022315489,1.222,0.006
2/11/2018,3.165,0.025,1.337,0.02,2.873,0.0058,0.182748279,2.6274,0.0331,0.161944703,1.608,0.0294,0.082550994,0.0352,1.190533051,-0.330351009,6.388008828,2.968361025,0.165606889,6.094906574,-0.01773347,1.265,0.043
2/4/2018,3.087,0.061,1.314,-0.06,2.857,0.0055,0.160932008,2.5433,-0.0174,0.159342592,1.562,0.0511,0.073800331,-0.0613,1.188247704,0.678798422,6.174438332,3.369362624,0.401001598,6.060350013,-0.034556561,1.295,-0.052
1/28/2018,2.911,-0.008,1.395,0.13,2.841,0.0681,0.122176966,2.5883,0.0478,0.139479528,1.486,0.045,0.070200427,-0.0149,1.165068661,0.562274278,2.34903946,2.851284311,-0.518078312,6.123662301,0.063312288,1.355,-0.039
1/21/2018,2.933,0.028,1.23,-0.03,2.66,-0.0005,0.106455207,2.4702,0.0072,0.127541074,1.422,-0.0084,0.070878299,0.029,1.082759046,-0.016858917,0.843551355,2.405141681,-0.44614263,6.138687716,0.015025415,1.238,0.022
1/14/2018,2.852,0.016,1.263,-0.03,2.661,0.0437,0.071107509,2.4525,0.0452,0.102039892,1.434,-0.0076,0.070750265,-0.0063,1.034317221,0.109251969,0.886726815,2.422144328,0.017002647,6.110075018,-0.028612697,1.227,0.009
1/7/2018,2.808,0.025,1.304,0.04,2.55,0.0297,0.054792639,2.3465,0.0268,0.094017138,1.445,0.0292,0.069476135,0.0214,0.929100346,0.101952278,0.889146907,2.318458442,-0.103685886,6.116406563,0.006331545,1.105,0.016
12/31/2017,2.739,-0.033,1.256,0,2.476,0.0295,0.046662381,2.2852,0.0357,0.081393527,1.404,0.0093,0.081718759,0.003,0.920388032,-0.164855072,0.964120785,2.221375038,-0.097083405,6.095274636,-0.021131926,1.072,0.026
